user_id,rfm_segment,offer_type,offer_date,discount_pct,converted,order_value
1515915625526004535,Lost,email_discount,2021-03-16,10,False,
1515915625526004835,Lost,push_cashback,2021-03-20,5,False,
1515915625526006122,Lost,email_discount,2021-03-06,10,True,203.11879806464017
1515915625526006124,Lost,push_cashback,2021-03-30,5,True,94.13080139537419
1515915625526006630,Lost,control,2021-03-09,0,False,
1515915625526006794,Lost,email_discount,2021-03-23,10,False,
1515915625526008181,At Risk,push_cashback,2021-03-05,5,False,
1515915625526008292,Can't Lose Them,control,2021-03-21,0,False,
1515915625526009967,Lost,control,2021-03-24,0,False,
1515915625526012569,Lost,push_cashback,2021-03-06,5,False,
1515915625526019340,Lost,email_discount,2021-03-17,10,False,
1515915625526020082,Lost,push_cashback,2021-03-17,5,False,
1515915625526020499,Lost,control,2021-03-25,0,False,
1515915625526026300,Lost,push_cashback,2021-03-24,5,False,
1515915625526040386,Lost,email_discount,2021-03-22,10,True,200.40861113457456
1515915625526043633,Lost,control,2021-03-13,0,False,
1515915625526047537,Lost,push_cashback,2021-03-17,5,True,119.70883481820415
1515915625526048933,Lost,email_discount,2021-03-14,10,False,
1515915625526066847,Lost,control,2021-03-02,0,False,
1515915625526074837,Lost,email_discount,2021-03-26,10,False,
1515915625526084284,Lost,control,2021-03-19,0,False,
1515915625526085232,Lost,push_cashback,2021-03-26,5,False,
1515915625526086568,Lost,email_discount,2021-03-28,10,False,
1515915625526093690,Lost,control,2021-03-03,0,True,118.45640282426191
1515915625526098240,Lost,email_discount,2021-03-02,10,False,
1515915625526105313,Lost,email_discount,2021-03-28,10,True,187.69338326208577
1515915625526105620,Lost,push_cashback,2021-03-02,5,False,
1515915625526134903,Can't Lose Them,email_discount,2021-03-22,10,False,
1515915625526139606,Lost,control,2021-03-07,0,False,
1515915625526139762,Lost,control,2021-03-04,0,False,
1515915625526143776,At Risk,control,2021-03-17,0,False,
1515915625526147607,Lost,control,2021-03-06,0,False,
1515915625526148813,Lost,push_cashback,2021-03-07,5,False,
1515915625526153878,Lost,email_discount,2021-03-20,10,True,177.23519341183095
1515915625526154987,Lost,push_cashback,2021-03-06,5,True,223.27157804362028
1515915625526167180,Lost,email_discount,2021-03-09,10,False,
1515915625526173400,Lost,email_discount,2021-03-20,10,False,
1515915625526174073,Lost,email_discount,2021-03-28,10,False,
1515915625526182650,Lost,push_cashback,2021-03-30,5,True,113.60794999509523
1515915625526195118,Lost,email_discount,2021-03-26,10,False,
1515915625526195713,Lost,push_cashback,2021-03-04,5,False,
1515915625526202918,Lost,control,2021-03-26,0,False,
1515915625526212343,Lost,control,2021-03-28,0,False,
1515915625526217902,Lost,email_discount,2021-03-05,10,False,
1515915625526217986,Lost,push_cashback,2021-03-19,5,False,
1515915625526222457,Lost,control,2021-03-10,0,False,
1515915625526227048,Lost,push_cashback,2021-03-18,5,False,
1515915625526232166,Lost,push_cashback,2021-03-15,5,False,
1515915625526244779,Lost,email_discount,2021-03-25,10,False,
1515915625526245934,Lost,control,2021-03-29,0,False,
1515915625526255463,Lost,email_discount,2021-03-01,10,False,
1515915625526273204,Lost,email_discount,2021-03-05,10,False,
1515915625526274907,Lost,control,2021-03-05,0,False,
1515915625526275622,Lost,control,2021-03-08,0,False,
1515915625526278854,At Risk,push_cashback,2021-03-22,5,False,
1515915625526280013,Lost,control,2021-03-22,0,False,
1515915625526281895,Lost,push_cashback,2021-03-22,5,False,
1515915625526282600,Lost,push_cashback,2021-03-20,5,False,
1515915625526284766,Lost,push_cashback,2021-03-15,5,True,220.00217964658836
1515915625526286808,Lost,control,2021-03-17,0,False,
1515915625526287114,Lost,email_discount,2021-03-19,10,True,133.80599280788252
1515915625526288427,At Risk,push_cashback,2021-03-29,5,False,
1515915625526290975,Lost,email_discount,2021-03-13,10,False,
1515915625526292514,Lost,email_discount,2021-03-26,10,False,
1515915625526294699,Lost,control,2021-03-28,0,False,
1515915625526297047,Lost,email_discount,2021-03-27,10,False,
1515915625526299006,Lost,email_discount,2021-03-22,10,False,
1515915625526299369,Lost,control,2021-03-21,0,False,
1515915625526299425,Can't Lose Them,push_cashback,2021-03-10,5,True,201.77769665700163
1515915625526302288,Lost,email_discount,2021-03-17,10,False,
1515915625526311637,Lost,control,2021-03-05,0,False,
1515915625526312960,Lost,email_discount,2021-03-18,10,True,234.77416352840183
1515915625526313687,Lost,email_discount,2021-03-17,10,True,199.46564536509163
1515915625526314100,Lost,push_cashback,2021-03-04,5,False,
1515915625526316699,Lost,email_discount,2021-03-22,10,False,
1515915625526317361,Lost,control,2021-03-07,0,False,
1515915625526320197,Lost,email_discount,2021-03-25,10,True,149.40707537577137
1515915625526322495,Lost,push_cashback,2021-03-05,5,True,104.08182112174208
1515915625526325903,Lost,push_cashback,2021-03-08,5,False,
1515915625526329017,Lost,control,2021-03-08,0,False,
1515915625526329882,Lost,push_cashback,2021-03-11,5,False,
1515915625526331460,Lost,email_discount,2021-03-09,10,False,
1515915625526335093,Lost,push_cashback,2021-03-19,5,False,
1515915625526338078,Lost,control,2021-03-19,0,False,
1515915625526339124,Lost,push_cashback,2021-03-09,5,False,
1515915625526339561,Can't Lose Them,push_cashback,2021-03-23,5,False,
1515915625526340321,Lost,push_cashback,2021-03-20,5,False,
1515915625526342267,Lost,control,2021-03-17,0,False,
1515915625526346138,Lost,push_cashback,2021-03-16,5,False,
1515915625526353407,Lost,push_cashback,2021-03-07,5,False,
1515915625526354450,Lost,email_discount,2021-03-26,10,False,
1515915625526361824,Lost,control,2021-03-22,0,False,
1515915625526362354,Lost,push_cashback,2021-03-03,5,False,
1515915625526366528,Lost,control,2021-03-30,0,False,
1515915625526375332,Lost,push_cashback,2021-03-21,5,False,
1515915625526375526,Lost,push_cashback,2021-03-19,5,False,
1515915625526380994,Lost,push_cashback,2021-03-08,5,False,
1515915625526382468,Lost,email_discount,2021-03-05,10,True,97.17005823821688
1515915625526384026,Lost,email_discount,2021-03-26,10,False,
1515915625526384517,Lost,email_discount,2021-03-26,10,True,268.3530929331898
1515915625526388423,Lost,control,2021-03-06,0,False,
1515915625526388432,Lost,control,2021-03-02,0,False,
1515915625526389606,Lost,email_discount,2021-03-24,10,False,
1515915625526393288,Lost,control,2021-03-25,0,False,
1515915625526394279,Lost,push_cashback,2021-03-19,5,False,
1515915625526398154,Lost,push_cashback,2021-03-13,5,True,153.1258042507212
1515915625526400042,Lost,push_cashback,2021-03-06,5,False,
1515915625526400594,Lost,email_discount,2021-03-06,10,True,135.2899603522618
1515915625526401747,Can't Lose Them,control,2021-03-02,0,False,
1515915625526412456,Lost,email_discount,2021-03-26,10,False,
1515915625526412946,Lost,control,2021-03-24,0,False,
1515915625526414446,Lost,push_cashback,2021-03-05,5,False,
1515915625526414626,Lost,email_discount,2021-03-11,10,True,133.55777272819637
1515915625526415496,Lost,control,2021-03-11,0,True,182.05022053148394
1515915625526415678,Lost,control,2021-03-24,0,False,
1515915625526416405,Lost,push_cashback,2021-03-14,5,False,
1515915625526418551,Lost,email_discount,2021-03-13,10,True,167.23165533781588
1515915625526418813,Lost,email_discount,2021-03-30,10,False,
1515915625526422141,Lost,email_discount,2021-03-08,10,False,
1515915625526425255,Lost,push_cashback,2021-03-15,5,True,88.22829684572127
1515915625526433762,Lost,email_discount,2021-03-12,10,False,
1515915625526434969,Lost,push_cashback,2021-03-03,5,True,199.58162677853798
1515915625526439236,Lost,push_cashback,2021-03-21,5,False,
1515915625526439809,Lost,push_cashback,2021-03-23,5,False,
1515915625526440267,Lost,control,2021-03-05,0,False,
1515915625526441190,Lost,email_discount,2021-03-06,10,False,
1515915625526441431,Lost,email_discount,2021-03-02,10,True,200.0742599974066
1515915625526443845,Lost,push_cashback,2021-03-08,5,False,
1515915625526444130,Lost,push_cashback,2021-03-05,5,False,
1515915625526447403,Lost,email_discount,2021-03-22,10,True,267.79599496259976
1515915625526450760,Lost,push_cashback,2021-03-17,5,False,
1515915625526450888,Lost,email_discount,2021-03-26,10,False,
1515915625526450909,Lost,control,2021-03-02,0,False,
1515915625526458582,Lost,push_cashback,2021-03-11,5,False,
1515915625526461271,Lost,email_discount,2021-03-04,10,False,
1515915625526463049,Lost,push_cashback,2021-03-11,5,False,
1515915625526471986,Lost,email_discount,2021-03-09,10,False,
1515915625526472119,Lost,email_discount,2021-03-06,10,False,
1515915625526480740,Lost,push_cashback,2021-03-24,5,False,
1515915625526483691,Lost,control,2021-03-02,0,False,
1515915625526488764,Lost,email_discount,2021-03-26,10,False,
1515915625526488855,Lost,email_discount,2021-03-15,10,False,
1515915625526489910,Lost,email_discount,2021-03-05,10,False,
1515915625526489969,Lost,control,2021-03-28,0,False,
1515915625526490385,Lost,control,2021-03-12,0,False,
1515915625526492335,Lost,push_cashback,2021-03-13,5,False,
1515915625526495846,Lost,control,2021-03-17,0,False,
1515915625526499539,Lost,push_cashback,2021-03-04,5,False,
1515915625526504363,Can't Lose Them,push_cashback,2021-03-10,5,True,210.63165790218156
1515915625526504933,Lost,control,2021-03-01,0,False,
1515915625526507041,Lost,push_cashback,2021-03-11,5,False,
1515915625526508966,Lost,control,2021-03-16,0,False,
1515915625526518485,Lost,push_cashback,2021-03-11,5,False,
1515915625526522408,Lost,control,2021-03-09,0,False,
1515915625526531093,Lost,control,2021-03-02,0,False,
1515915625526533185,Lost,push_cashback,2021-03-07,5,False,
1515915625526542737,Lost,email_discount,2021-03-19,10,True,45.58337804656489
1515915625526560530,Lost,push_cashback,2021-03-30,5,False,
1515915625526564954,Lost,control,2021-03-18,0,False,
1515915625526571408,Lost,email_discount,2021-03-29,10,False,
1515915625526571951,Lost,push_cashback,2021-03-20,5,False,
1515915625526582261,Lost,push_cashback,2021-03-07,5,False,
1515915625526597231,Lost,push_cashback,2021-03-23,5,False,
1515915625526602073,Lost,email_discount,2021-03-09,10,True,248.76382882269033
1515915625526604255,Lost,control,2021-03-12,0,False,
1515915625526604620,Lost,push_cashback,2021-03-29,5,False,
1515915625526606339,Lost,push_cashback,2021-03-03,5,False,
1515915625526611927,Lost,push_cashback,2021-03-23,5,False,
1515915625526613046,Lost,push_cashback,2021-03-22,5,False,
1515915625526615119,Lost,push_cashback,2021-03-26,5,False,
1515915625526615360,Lost,control,2021-03-16,0,False,
1515915625526615886,Lost,control,2021-03-07,0,False,
1515915625526618598,Lost,push_cashback,2021-03-23,5,False,
1515915625526619002,Lost,email_discount,2021-03-26,10,False,
1515915625526621214,Lost,control,2021-03-05,0,False,
1515915625526622014,Lost,email_discount,2021-03-25,10,False,
1515915625526624740,Lost,control,2021-03-23,0,False,
1515915625526630226,Lost,push_cashback,2021-03-07,5,False,
1515915625526645099,Lost,control,2021-03-28,0,False,
1515915625526645662,Lost,push_cashback,2021-03-30,5,False,
1515915625526646150,Lost,control,2021-03-19,0,False,
1515915625526647141,Can't Lose Them,push_cashback,2021-03-17,5,False,
1515915625526649580,Lost,push_cashback,2021-03-16,5,False,
1515915625526650947,Lost,push_cashback,2021-03-30,5,False,
1515915625526653093,Lost,push_cashback,2021-03-30,5,False,
1515915625526654616,Lost,email_discount,2021-03-21,10,False,
1515915625526656251,Can't Lose Them,push_cashback,2021-03-24,5,False,
1515915625526659501,Lost,email_discount,2021-03-21,10,True,239.33710621735418
1515915625526661896,Lost,email_discount,2021-03-26,10,False,
1515915625526664740,Lost,push_cashback,2021-03-19,5,True,135.54508990576
1515915625526667167,Lost,email_discount,2021-03-25,10,False,
1515915625526667571,Lost,control,2021-03-18,0,False,
1515915625526669018,Lost,push_cashback,2021-03-19,5,False,
1515915625526670229,Lost,email_discount,2021-03-28,10,False,
1515915625526671180,Lost,push_cashback,2021-03-04,5,False,
1515915625526672376,Lost,push_cashback,2021-03-26,5,False,
1515915625526674432,Lost,push_cashback,2021-03-01,5,True,147.69696971507682
1515915625526675435,Lost,email_discount,2021-03-27,10,False,
1515915625526678318,Lost,control,2021-03-04,0,False,
1515915625526678538,Lost,control,2021-03-04,0,False,
1515915625526682977,Lost,email_discount,2021-03-09,10,False,
1515915625526684235,Lost,push_cashback,2021-03-08,5,True,181.46900428964966
1515915625526684382,Lost,email_discount,2021-03-02,10,False,
1515915625526684644,Lost,email_discount,2021-03-29,10,True,139.36032460414273
1515915625526687368,Lost,email_discount,2021-03-23,10,True,174.07720093042263
1515915625526690712,Lost,push_cashback,2021-03-06,5,False,
1515915625526694483,Lost,email_discount,2021-03-23,10,False,
1515915625526695411,Lost,push_cashback,2021-03-11,5,False,
1515915625526696972,Lost,email_discount,2021-03-04,10,False,
1515915625526698357,Lost,control,2021-03-30,0,False,
1515915625526700753,Lost,email_discount,2021-03-14,10,False,
1515915625526702824,Lost,email_discount,2021-03-21,10,False,
1515915625526710287,Lost,control,2021-03-22,0,False,
1515915625526711530,Lost,push_cashback,2021-03-09,5,False,
1515915625526711903,Lost,push_cashback,2021-03-02,5,False,
1515915625526712130,Lost,email_discount,2021-03-27,10,False,
1515915625526713579,Lost,control,2021-03-25,0,False,
1515915625526715699,Lost,push_cashback,2021-03-26,5,False,
1515915625526726942,Can't Lose Them,email_discount,2021-03-01,10,False,
1515915625526727733,Lost,control,2021-03-04,0,True,217.00157272468834
1515915625526729099,Lost,push_cashback,2021-03-12,5,False,
1515915625526730260,Lost,push_cashback,2021-03-05,5,False,
1515915625526731328,Lost,control,2021-03-09,0,False,
1515915625526731641,Lost,control,2021-03-22,0,False,
1515915625526733134,Lost,control,2021-03-04,0,False,
1515915625526736152,Lost,control,2021-03-16,0,False,
1515915625526736292,Lost,email_discount,2021-03-02,10,False,
1515915625526738070,Lost,control,2021-03-16,0,False,
1515915625526739939,Lost,push_cashback,2021-03-16,5,False,
1515915625526742540,Lost,push_cashback,2021-03-21,5,False,
1515915625526745191,Can't Lose Them,email_discount,2021-03-24,10,False,
1515915625526745760,Lost,push_cashback,2021-03-24,5,False,
1515915625526748100,Lost,push_cashback,2021-03-22,5,False,
1515915625526749376,Lost,control,2021-03-11,0,False,
1515915625526755028,Lost,push_cashback,2021-03-01,5,False,
1515915625526757478,Can't Lose Them,email_discount,2021-03-15,10,True,208.2977558910536
1515915625526761873,Can't Lose Them,control,2021-03-24,0,False,
1515915625526762477,Lost,control,2021-03-04,0,False,
1515915625526764355,Lost,email_discount,2021-03-30,10,False,
1515915625526767070,Lost,control,2021-03-18,0,False,
1515915625526769365,Lost,control,2021-03-17,0,False,
1515915625526773686,Lost,email_discount,2021-03-07,10,False,
1515915625526774142,Can't Lose Them,control,2021-03-18,0,False,
1515915625526774704,Lost,email_discount,2021-03-13,10,False,
1515915625526787001,Lost,email_discount,2021-03-20,10,False,
1515915625526788318,Lost,push_cashback,2021-03-20,5,False,
1515915625526788384,Lost,push_cashback,2021-03-29,5,False,
1515915625526793344,Lost,control,2021-03-10,0,False,
1515915625526798728,Lost,control,2021-03-01,0,False,
1515915625526806699,Lost,email_discount,2021-03-02,10,False,
1515915625526807163,Lost,control,2021-03-17,0,False,
1515915625526809272,Can't Lose Them,email_discount,2021-03-22,10,False,
1515915625526809408,Lost,email_discount,2021-03-29,10,False,
1515915625526814033,Lost,control,2021-03-03,0,False,
1515915625526823287,Lost,email_discount,2021-03-17,10,False,
1515915625526823471,Lost,push_cashback,2021-03-12,5,False,
1515915625526824024,At Risk,control,2021-03-24,0,False,
1515915625526826781,Lost,push_cashback,2021-03-30,5,True,138.32860944153043
1515915625526834824,Lost,control,2021-03-12,0,False,
1515915625526835389,Lost,email_discount,2021-03-30,10,False,
1515915625526837196,Lost,control,2021-03-20,0,False,
1515915625526838107,Lost,push_cashback,2021-03-10,5,False,
1515915625526838728,Can't Lose Them,email_discount,2021-03-07,10,False,
1515915625526841557,Lost,control,2021-03-10,0,False,
1515915625526849111,Lost,control,2021-03-18,0,False,
1515915625526851288,Lost,control,2021-03-22,0,False,
1515915625526860850,Lost,push_cashback,2021-03-06,5,False,
1515915625526865666,Lost,push_cashback,2021-03-07,5,False,
1515915625526866271,Lost,control,2021-03-28,0,False,
1515915625526867123,Lost,email_discount,2021-03-17,10,False,
1515915625526870955,Lost,email_discount,2021-03-30,10,False,
1515915625526873385,Can't Lose Them,push_cashback,2021-03-12,5,False,
1515915625526873779,Lost,email_discount,2021-03-17,10,True,231.0242250488551
1515915625526881471,Lost,push_cashback,2021-03-18,5,False,
1515915625526881618,Lost,control,2021-03-14,0,False,
1515915625526881627,Lost,push_cashback,2021-03-11,5,False,
1515915625526886885,Lost,push_cashback,2021-03-02,5,True,177.11581050171725
1515915625526891968,Lost,control,2021-03-21,0,False,
1515915625526893569,Lost,email_discount,2021-03-01,10,False,
1515915625526893754,Lost,push_cashback,2021-03-11,5,True,175.74821811787496
1515915625526895461,Can't Lose Them,push_cashback,2021-03-02,5,False,
1515915625526909272,Lost,control,2021-03-16,0,False,
1515915625526913518,Lost,email_discount,2021-03-22,10,False,
1515915625526914687,Can't Lose Them,push_cashback,2021-03-03,5,False,
1515915625526915188,Lost,control,2021-03-20,0,False,
1515915625526916238,Lost,push_cashback,2021-03-01,5,False,
1515915625526940209,Lost,control,2021-03-21,0,False,
1515915625526953691,Lost,email_discount,2021-03-20,10,False,
1515915625526957732,Lost,email_discount,2021-03-08,10,False,
1515915625526972853,Lost,email_discount,2021-03-19,10,True,161.82804366584583
1515915625526974259,Lost,email_discount,2021-03-26,10,False,
1515915625526977904,Lost,push_cashback,2021-03-01,5,False,
1515915625526978114,Lost,push_cashback,2021-03-30,5,False,
1515915625526987391,Lost,email_discount,2021-03-29,10,False,
1515915625526987413,Lost,email_discount,2021-03-26,10,True,184.70576553490122
1515915625526987691,Lost,email_discount,2021-03-05,10,False,
1515915625526990374,At Risk,push_cashback,2021-03-30,5,False,
1515915625526992330,Lost,email_discount,2021-03-01,10,False,
1515915625526994879,Lost,email_discount,2021-03-11,10,False,
1515915625526996728,Lost,email_discount,2021-03-21,10,True,150.16588332711024
1515915625526999377,Lost,control,2021-03-09,0,False,
1515915625526999970,Lost,email_discount,2021-03-05,10,False,
1515915625527000849,Lost,control,2021-03-02,0,False,
1515915625527003688,Lost,control,2021-03-13,0,False,
1515915625527009836,Lost,email_discount,2021-03-18,10,False,
1515915625527012376,At Risk,control,2021-03-26,0,False,
1515915625527015732,Lost,email_discount,2021-03-25,10,True,97.67517868833576
1515915625527016137,Lost,push_cashback,2021-03-12,5,False,
1515915625527019964,Lost,push_cashback,2021-03-14,5,False,
1515915625527022011,Lost,push_cashback,2021-03-05,5,False,
1515915625527022842,Lost,push_cashback,2021-03-27,5,False,
1515915625527032270,At Risk,control,2021-03-24,0,False,
1515915625527034114,Lost,email_discount,2021-03-10,10,False,
1515915625527037429,Lost,email_discount,2021-03-20,10,False,
1515915625527041586,Lost,email_discount,2021-03-02,10,False,
1515915625527042344,Lost,push_cashback,2021-03-04,5,False,
1515915625527044580,Lost,push_cashback,2021-03-12,5,False,
1515915625527046379,Lost,email_discount,2021-03-11,10,False,
1515915625527050389,Lost,push_cashback,2021-03-04,5,False,
1515915625527055742,Lost,email_discount,2021-03-11,10,False,
1515915625527058257,Lost,email_discount,2021-03-09,10,True,172.4093525435457
1515915625527060764,Lost,email_discount,2021-03-10,10,False,
1515915625527061506,Lost,email_discount,2021-03-27,10,False,
1515915625527061578,Lost,email_discount,2021-03-06,10,False,
1515915625527062833,Lost,email_discount,2021-03-15,10,False,
1515915625527066430,Lost,email_discount,2021-03-10,10,False,
1515915625527066465,Lost,push_cashback,2021-03-22,5,False,
1515915625527067304,Lost,email_discount,2021-03-21,10,False,
1515915625527070869,Lost,email_discount,2021-03-06,10,False,
1515915625527078952,Lost,push_cashback,2021-03-01,5,False,
1515915625527080877,Lost,push_cashback,2021-03-29,5,False,
1515915625527080923,Lost,push_cashback,2021-03-21,5,False,
1515915625527081993,Lost,email_discount,2021-03-28,10,True,179.50314892573405
1515915625527082626,Lost,control,2021-03-22,0,False,
1515915625527083110,Lost,control,2021-03-24,0,True,180.76612873848194
1515915625527084746,Lost,push_cashback,2021-03-20,5,False,
1515915625527086920,Lost,control,2021-03-30,0,False,
1515915625527088709,Can't Lose Them,push_cashback,2021-03-21,5,False,
1515915625527090351,Lost,email_discount,2021-03-04,10,False,
1515915625527091868,Lost,control,2021-03-23,0,False,
1515915625527093808,Lost,email_discount,2021-03-26,10,False,
1515915625527108651,Lost,control,2021-03-22,0,False,
1515915625527111579,Lost,email_discount,2021-03-14,10,False,
1515915625527112428,Lost,control,2021-03-20,0,False,
1515915625527113027,Lost,email_discount,2021-03-22,10,False,
1515915625527114152,Lost,email_discount,2021-03-29,10,False,
1515915625527115023,Lost,control,2021-03-20,0,False,
1515915625527119387,Lost,email_discount,2021-03-28,10,False,
1515915625527123586,Lost,email_discount,2021-03-08,10,False,
1515915625527124237,Lost,email_discount,2021-03-11,10,False,
1515915625527124667,Lost,control,2021-03-15,0,False,
1515915625527128522,Lost,control,2021-03-19,0,False,
1515915625527135756,Lost,email_discount,2021-03-08,10,False,
1515915625527136762,Lost,email_discount,2021-03-13,10,True,239.54695692658225
1515915625527138562,Lost,control,2021-03-18,0,False,
1515915625527139549,Lost,control,2021-03-22,0,False,
1515915625527140432,Lost,email_discount,2021-03-24,10,False,
1515915625527143017,Lost,email_discount,2021-03-17,10,False,
1515915625527151575,Lost,email_discount,2021-03-06,10,False,
1515915625527152133,Lost,push_cashback,2021-03-25,5,False,
1515915625527157362,Lost,control,2021-03-15,0,False,
1515915625527158178,Can't Lose Them,push_cashback,2021-03-13,5,True,138.9086062109316
1515915625527161448,Lost,control,2021-03-26,0,False,
1515915625527163047,Lost,control,2021-03-26,0,False,
1515915625527168768,Lost,control,2021-03-18,0,False,
1515915625527169180,Lost,control,2021-03-11,0,False,
1515915625527169552,Lost,control,2021-03-13,0,True,159.55441585238177
1515915625527171450,Lost,control,2021-03-01,0,False,
1515915625527172900,Lost,control,2021-03-18,0,False,
1515915625527175924,Lost,push_cashback,2021-03-05,5,False,
1515915625527175941,Lost,email_discount,2021-03-06,10,False,
1515915625527183284,Lost,email_discount,2021-03-01,10,False,
1515915625527184589,Lost,push_cashback,2021-03-07,5,False,
1515915625527187789,Lost,push_cashback,2021-03-27,5,False,
1515915625527191014,Lost,push_cashback,2021-03-04,5,False,
1515915625527192189,Lost,push_cashback,2021-03-09,5,False,
1515915625527193795,Lost,control,2021-03-15,0,False,
1515915625527194467,Lost,email_discount,2021-03-06,10,False,
1515915625527200620,Lost,control,2021-03-25,0,False,
1515915625527200866,Lost,email_discount,2021-03-17,10,False,
1515915625527208766,Lost,email_discount,2021-03-20,10,False,
1515915625527217161,Lost,push_cashback,2021-03-18,5,False,
1515915625527218111,Lost,control,2021-03-22,0,False,
1515915625527222662,Lost,push_cashback,2021-03-04,5,False,
1515915625527232557,Lost,control,2021-03-09,0,False,
1515915625527235966,Lost,email_discount,2021-03-14,10,False,
1515915625527237314,At Risk,push_cashback,2021-03-03,5,False,
1515915625527238352,At Risk,push_cashback,2021-03-01,5,False,
1515915625527248059,Lost,email_discount,2021-03-27,10,True,219.47799189295483
1515915625527248991,Lost,email_discount,2021-03-29,10,False,
1515915625527255661,Lost,email_discount,2021-03-11,10,False,
1515915625527261079,Lost,push_cashback,2021-03-01,5,False,
1515915625527263422,Lost,control,2021-03-12,0,False,
1515915625527264263,Lost,push_cashback,2021-03-25,5,False,
1515915625527265480,Lost,control,2021-03-09,0,False,
1515915625527288759,Lost,push_cashback,2021-03-05,5,False,
1515915625527291560,Lost,push_cashback,2021-03-15,5,True,134.89911541672618
1515915625527294941,Can't Lose Them,email_discount,2021-03-18,10,False,
1515915625527316661,Lost,control,2021-03-09,0,False,
1515915625527326096,Lost,push_cashback,2021-03-13,5,False,
1515915625527340120,Lost,push_cashback,2021-03-28,5,False,
1515915625527340206,Lost,email_discount,2021-03-13,10,False,
1515915625527340570,Lost,email_discount,2021-03-24,10,False,
1515915625527341529,Lost,control,2021-03-13,0,False,
1515915625527341853,Lost,push_cashback,2021-03-27,5,False,
1515915625527350876,Lost,control,2021-03-10,0,False,
1515915625527352959,Lost,push_cashback,2021-03-10,5,True,171.14998115233914
1515915625527353999,Lost,control,2021-03-22,0,False,
1515915625527355238,At Risk,email_discount,2021-03-07,10,False,
1515915625527355327,Lost,push_cashback,2021-03-28,5,False,
1515915625527355680,Lost,control,2021-03-22,0,False,
1515915625527356597,Lost,email_discount,2021-03-05,10,False,
1515915625527361062,Lost,email_discount,2021-03-20,10,False,
1515915625527361832,Lost,control,2021-03-07,0,False,
1515915625527361998,Lost,push_cashback,2021-03-20,5,True,148.66871945742577
1515915625527362727,Lost,push_cashback,2021-03-10,5,False,
1515915625527364504,Lost,email_discount,2021-03-10,10,False,
1515915625527365812,Lost,push_cashback,2021-03-26,5,True,155.25502469154296
1515915625527366014,Lost,push_cashback,2021-03-25,5,False,
1515915625527367807,Lost,push_cashback,2021-03-21,5,True,195.32579556842708
1515915625527370806,Lost,email_discount,2021-03-24,10,False,
1515915625527375327,Lost,control,2021-03-28,0,False,
1515915625527378323,Lost,push_cashback,2021-03-13,5,False,
1515915625527379139,Lost,email_discount,2021-03-15,10,False,
1515915625527382071,Lost,email_discount,2021-03-28,10,False,
1515915625527386826,Lost,control,2021-03-28,0,False,
1515915625527395404,Lost,push_cashback,2021-03-06,5,True,150.06187776078238
1515915625527397245,Lost,push_cashback,2021-03-20,5,False,
1515915625527397508,Lost,control,2021-03-12,0,False,
1515915625527401056,Lost,control,2021-03-19,0,False,
1515915625527403156,Lost,email_discount,2021-03-11,10,False,
1515915625527403730,Lost,email_discount,2021-03-06,10,False,
1515915625527407687,Lost,control,2021-03-01,0,False,
1515915625527408622,Lost,push_cashback,2021-03-02,5,True,196.62976028959338
1515915625527417534,Can't Lose Them,email_discount,2021-03-23,10,False,
1515915625527420896,Lost,email_discount,2021-03-15,10,False,
1515915625527428839,Lost,push_cashback,2021-03-04,5,False,
1515915625527434126,Lost,email_discount,2021-03-05,10,False,
1515915625527434788,Lost,push_cashback,2021-03-15,5,False,
1515915625527436803,Lost,push_cashback,2021-03-11,5,False,
1515915625527437519,Lost,push_cashback,2021-03-10,5,False,
1515915625527437650,Lost,control,2021-03-17,0,True,92.99780945538336
1515915625527437898,Lost,control,2021-03-02,0,False,
1515915625527439989,Lost,control,2021-03-20,0,False,
1515915625527448464,Lost,push_cashback,2021-03-24,5,False,
1515915625527450581,Lost,push_cashback,2021-03-10,5,False,
1515915625527450752,Can't Lose Them,control,2021-03-20,0,False,
1515915625527451443,Lost,email_discount,2021-03-30,10,False,
1515915625527453649,Lost,push_cashback,2021-03-03,5,False,
1515915625527454946,Lost,email_discount,2021-03-19,10,False,
1515915625527459011,Lost,email_discount,2021-03-28,10,False,
1515915625527462066,Lost,push_cashback,2021-03-05,5,False,
1515915625527468835,Lost,push_cashback,2021-03-03,5,True,107.81541304322155
1515915625527469217,Lost,email_discount,2021-03-08,10,False,
1515915625527472807,Lost,email_discount,2021-03-05,10,False,
1515915625527477918,Lost,control,2021-03-28,0,False,
1515915625527477963,Lost,control,2021-03-30,0,False,
1515915625527478238,Lost,push_cashback,2021-03-12,5,False,
1515915625527478347,Lost,control,2021-03-14,0,False,
1515915625527480054,Lost,control,2021-03-07,0,False,
1515915625527480388,Lost,control,2021-03-11,0,False,
1515915625527484185,Lost,control,2021-03-08,0,False,
1515915625527489350,Lost,email_discount,2021-03-05,10,False,
1515915625527489423,Lost,push_cashback,2021-03-08,5,False,
1515915625527491311,Lost,control,2021-03-12,0,False,
1515915625527494820,At Risk,email_discount,2021-03-15,10,False,
1515915625527495855,Lost,email_discount,2021-03-19,10,True,80.6809959163018
1515915625527496574,Lost,email_discount,2021-03-16,10,False,
1515915625527502095,Lost,control,2021-03-14,0,False,
1515915625527504299,Lost,control,2021-03-28,0,False,
1515915625527512103,Lost,push_cashback,2021-03-07,5,False,
